# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Membrane Area-Stage 1,Membrane Area-Stage 2,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3
3.375000e+01,7.500000e-01,9.852970e-01,7.389728e-01,4.137197e+00,3.102898e+00,3.000000e+00,1.335858e+02,1.948643e+02,2.840184e+04,2.130138e+04,1.199287e+01,-8.224335e-01,1.117043e+01,6.857690e+00,7.566075e+01,9.942543e+01,7.025135e+02,4.209881e-01,5.643089e-01,1.057864e-01,1.635658e-03,4.132798e-03,9.893915e-02,2.104940e-01,2.896038e-01,1.484087e-01,1.262964e-01,5.796465e-01,4.056505e-01,2.613420e+01,3.977831e+01,3.664882e+01,2.913930e+02,1.995549e+02,6.658121e-05,3.934529e+01,9.999993e+01,6.065471e+01,9.016165e+01,5.381158e+01,7.478593e+01,8.297623e+01,7.566075e+01,8.391673e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,9.219076e+00,1.346183e+01,1.796819e+00,2.623741e+00,1.975640e+02,2.828892e+02,4.478538e+01,4.133188e+01,1.916164e-01,2.743729e-01,4.820263e-02,4.679034e-02,1.240541e+00,1.725987e+00,1.407642e+00,0.000000e+00,4.465884e-02,2.297407e-02,-1.345029e-01,-1.235022e-01,-4.659986e-02,1.106038e+00,1.647144e+00,1.384016e+00
3.375000e+01,7.875000e-01,1.002658e+00,7.895933e-01,4.300204e+00,3.386411e+00,3.000000e+00,1.567318e+02,1.933620e+02,2.840184e+04,2.236645e+04,1.298765e+01,-7.965738e-01,1.219108e+01,6.133317e+00,7.944382e+01,9.942986e+01,7.348949e+02,4.259902e-01,5.766679e-01,1.086739e-01,2.119052e-03,3.631121e-03,9.857106e-02,2.129951e-01,3.010143e-01,1.478566e-01,1.277971e-01,5.985168e-01,4.041414e-01,2.892208e+01,4.284335e+01,3.479283e+01,3.072256e+02,1.910572e+02,8.759834e-07,4.126060e+01,1.000000e+02,5.873940e+01,9.406345e+01,5.229585e+01,7.851956e+01,8.351587e+01,7.944382e+01,8.445769e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,9.181182e+00,1.476361e+01,1.775635e+00,2.855273e+00,2.275769e+02,2.932680e+02,4.311117e+01,4.133188e+01,2.207257e-01,2.844392e-01,4.731678e-02,4.700331e-02,1.312584e+00,1.850527e+00,1.330450e+00,0.000000e+00,6.569740e-02,2.192341e-02,-1.080466e-01,-1.325825e-01,-4.034934e-02,1.204538e+00,1.783642e+00,1.312024e+00
3.375000e+01,8.250000e-01,1.052701e+00,8.684785e-01,4.957548e+00,4.089977e+00,3.000000e+00,1.893397e+02,2.240074e+02,2.840184e+04,2.343152e+04,1.580836e+01,-1.084445e+00,1.472392e+01,6.859947e+00,8.322625e+01,9.933948e+01,6.896120e+02,4.409489e-01,6.117523e-01,1.263529e-01,2.372658e-03,3.455996e-03,8.829287e-02,2.204744e-01,3.470284e-01,1.324393e-01,1.322847e-01,6.907004e-01,3.620007e-01,4.731055e+01,4.320944e+01,3.244908e+01,1.907921e+02,2.184519e+02,6.336585e-07,4.173632e+01,1.000000e+02,5.826368e+01,9.935746e+01,5.252044e+01,8.226650e+01,8.286959e+01,8.322625e+01,8.376446e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.548801e+01,1.352696e+01,3.470206e+00,3.030818e+00,2.706087e+02,2.800823e+02,4.133188e+01,4.133188e+01,2.624621e-01,2.716505e-01,4.652921e-02,4.672793e-02,2.078442e+00,1.882158e+00,1.263974e+00,0.000000e+00,6.895273e-02,2.915442e-02,-1.776476e-01,-1.421342e-01,-4.535131e-02,1.900795e+00,1.808976e+00,1.247777e+00
3.375000e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.375000e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.093750e+01,3.000000e-01,1.135511e+00,3.406534e-01,4.417432e+00,1.325230e+00,3.000000e+00,5.835229e+01,2.344057e+02,2.840184e+04,8.520552e+03,5.889571e+00,-1.118744e+00,4.770827e+00,1.899534e+01,3.032593e+01,9.943017e+01,3.017072e+02,5.130376e-01,6.224736e-01,1.308761e-01,1.008597e-03,1.840608e-02,1.062281e-01,2.565188e-01,3.092203e-01,1.593421e-01,1.539113e-01,6.999762e-01,4.355350e-01,1.879021e+01,4.144841e+01,3.337147e+01,1.485046e+02,7.567528e+01,3.806511e+01,4.384497e+01,6.193489e+01,5.615503e+01,2.283857e+01,5.245765e+01,2.995266e+01,8.129514e+01,3.032593e+01,8.188182e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.235733e+00,1.419935e+01,1.696495e+00,3.329188e+00,1.589591e+02,2.470435e+02,1.090786e+02,4.133188e+01,1.555429e-01,2.370658e-01,1.089358e-01,4.450368e-02,2.194687e+00,1.840804e+00,1.376111e+00,0.000000e+00,5.687725e-03,3.601682e-02,-7.628797e-01,-1.682392e-01,-1.047551e-01,1.431807e+00,1.678253e+00,1.307372e+00
4.093750e+01,3.375000e-01,1.099639e+00,3.711282e-01,4.313913e+00,1.455946e+00,3.000000e+00,6.163759e+01,2.276152e+02,2.840184e+04,9.585621e+03,6.341976e+00,-1.100572e+00,5.241404e+00,1.735377e+01,3.411672e+01,9.944668e+01,3.340210e+02,4.929676e-01,6.066714e-01,1.251986e-01,1.037206e-03,1.570982e-02,1.045381e-01,2.464838e-01,3.019739e-01,1.568072e-01,1.478903e-01,6.710326e-01,4.286064e-01,1.893866e+01,4.170450e+01,3.379993e+01,1.619301e+02,8.605775e+01,3.639290e+01,4.438016e+01,6.360710e+01,5.561984e+01,2.611983e+01,5.180008e+01,3.369194e+01,8.211967e+01,3.411672e+01,8.273516e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.465313e+00,1.404707e+01,1.699606e+00,3.198054e+00,1.505417e+02,2.603110e+02,9.741977e+01,4.133188e+01,1.473064e-01,2.500181e-01,9.765296e-02,4.488643e-02,1.967123e+00,1.833700e+00,1.376022e+00,0.000000e+00,5.871778e-03,3.701570e-02,-6.559314e-01,-1.549132e-01,-9.497567e-02,1.311192e+00,1.684659e+00,1.318062e+00
4.093750e+01,3.750000e-01,1.072049e+00,4.020183e-01,4.240541e+00,1.590203e+00,3.000000e+00,6.531588e+01,2.213134e+02,2.840184e+04,1.065069e+04,6.799814e+00,-1.075084e+00,5.724730e+00,1.581049e+01,3.790753e+01,9.946200e+01,3.665121e+02,4.771974e-01,5.948513e-01,1.207454e-01,1.068737e-03,1.354842e-02,1.032361e-01,2.385987e-01,2.968379e-01,1.548542e-01,1.431592e-01,6.487805e-01,4.232682e-01,1.903283e+01,4.212942e+01,3.416225e+01,1.754579e+02,9.633815e+01,3.450931e+01,4.499087e+01,6.549069e+01,5.500913e+01,2.961963e+01,5.113272e+01,3.742965e+01,8.283795e+01,3.790753e+01,8.348419e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.655276e+00,1.394233e+01,1.694590e+00,3.086308e+00,1.435779e+02,2.731667e+02,8.730981e+01,4.133188e+01,1.404922e-01,2.626258e-01,8.787750e-02,4.527910e-02,1.779711e+00,1.836613e+00,1.376384e+00,0.000000e+00,6.080696e-03,3.811056e-02,-5.655665e-01,-1.438733e-01,-8.691884e-02,1.214145e+00,1.698820e+00,1.327576e+00
4.093750e+01,4.125000e-01,1.051134e+00,4.335927e-01,4.194956e+00,1.730419e+00,3.000000e+00,6.946101e+01,2.166903e+02,2.840184e+04,1.171576e+04,7.281062e+00,-1.051553e+00,6.229510e+00,1.444230e+01,4.169833e+01,9.947324e+01,3.986816e+02,4.648878e-01,5.862461e-01,1.175236e-01,1.053968e-03,1.177773e-02,1.020885e-01,2.324439e-01,2.936469e-01,1.531328e-01,1.394663e-01,6.325708e-01,4.185630e-01,1.907402e+01,4.385154e+01,3.354133e+01,1.900052e+02,1.019057e+02,3.254946e+01,4.658707e+01,6.745054e+01,5.341293e+01,3.330987e+01,4.956509e+01,4.116597e+01,8.344636e+01,4.169833e+01,8.412112e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.776093e+00,1.449868e+01,1.685369e+00,3.142404e+00,1.373801e+02,2.851051e+02,7.818736e+01,4.133188e+01,1.344276e-01,2.743856e-01,7.905405e-02,4.566141e-02,1.621618e+00,1.899468e+00,1.338406e+00,0.000000e+00,6.324226e-03,3.725635e-02,-4.882420e-01,-1.423184e-01,-7.755580e-02,1.133376e+00,1.763474e+00,1.298106e+00
4.093750e+01,4.500000e-01,1.037411e+00,4.668349e-01,4.161542e+00,1.872694e+00,3.000000e+00,7.416606e+01,2.154035e+02,2.840184e+04,1.278083e+04,7.780904e+00,-1.039205e+00,6.741699e+00,1.335584e+01,4.548910e+01,9.947637e+01,4.335314e+02,4.565083e-01,5.809025e-01,1.151652e-01,9.928735e-04,1.033473e-02,1.017613e-01,2.282542e-01,2.913080e-01,1.526420e-01,1.369525e-01,6.201893e-01,4.172215e-01,1.905979e+01,4.531378e+01,3.326407e+01,2.062067e+02,1.072008e+02,2.984896e+01,4.703115e+01,7.015104e+01,5.296885e+01,3.769891e+01,4.891330e+01,4.490073e+01,8.364458e+01,4.548910e+01,8.435646e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.816510e+00,1.503549e+01,1.684066e+00,3.239394e+00,1.286056e+02,2.900247e+02,6.819071e+01,4.133188e+01,1.258417e-01,2.795145e-01,6.929727e-02,4.597355e-02,1.485312e+00,1.959419e+00,1.317242e+00,0.000000e+00,6.477391e-03,3.457699e-02,-4.246900e-01,-1.461807e-01,-7.061389e-02,1.060622e+00,1.819716e+00,1.281205e+00
4.093750e+01,4.875000e-01,1.028728e+00,5.015049e-01,4.132241e+00,2.014468e+00,3.000000e+00,7.955368e+01,2.158332e+02,2.840184e+04,1.384590e+04,8.279519e+00,-1.027436e+00,7.252083e+00,1.240937e+01,4.927985e+01,9.947532e+01,4.717346e+02,4.508880e-01,5.778399e-01,1.131499e-01,9.440295e-04,9.139064e-03,1.022111e-01,2.254440e-01,2.892569e-01,1.533166e-01,1.352664e-01,6.096626e-01,4.190654e-01,1.904345e+01,4.549311e+01,3.402663e+01,2.232698e+02,1.166340e+02,2.641263e+01,4.570247e+01,7.358737e+01,5.429753e+01,4.286426e+01,4.981651e+01,4.863327e+01,8.358132e+01,4.927985e+01,8.434347e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.820736e+00,1.497105e+01,1.688339e+00,3.231948e+00,1.189271e+02,2.901866e+02,5.844214e+01,4.133188e+01,1.163712e-01,2.801707e-01,5.973026e-02,4.625241e-02,1.369816e+00,1.968417e+00,1.340407e+00,0.000000e+00,6.558661e-03,3.247607e-02,-3.711970e-01,-1.469779e-01,-6.725887e-02,9.986190e-01,1.827998e+00,1.305625e+00
4.093750e+01,5.250000e-01,1.024255e+00,5.377337e-01,4.122427e+00,2.164274e+00,3.000000e+00,8.578480e+01,2.168083e+02,2.840184e+04,1.491097e+04,8.805219e+00,-1.013831e+00,7.791388e+00,1.151398e+01,5.307059e+01,9.947295e+01,5.111209e+02,4.472561e-01,5.769986e-01,1.117525e-01,9.186372e-04,8.122333e-03,1.028346e-01,2.236281e-01,2.885699e-01,1.542518e-01,1.341768e-01,6.026330e-01,4.216217e-01,1.925606e+01,4.532600e+01,3.493418e+01,2.397590e+02,1.274270e+02,2.283456e+01,4.405507e+01,7.716544e+01,5.594493e+01,4.846999e+01,5.100053e+01,5.236412e+01,8.344946e+01,5.307059e+01,8.426638e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.843092e+00,1.475709e+01,1.700816e+00,3.200155e+00,1.152585e+02,2.890576e+02,5.217596e+01,4.133188e+01,1.127814e-01,2.795974e-01,5.367168e-02,4.651105e-02,1.286971e+00,1.963612e+00,1.370278e+00,0.000000e+00,7.271362e-03,3.071342e-02,-3.247577e-01,-1.469599e-01,-6.470121e-02,9.622133e-01,1.823924e+00,1.336290e+00
4.093750e+01,5.625000e-01,1.023196e+00,5.755479e-01,4.132611e+00,2.324594e+00,3.000000e+00,9.307396e+01,2.181223e+02,2.840184e+04,1.597604e+04,9.366867e+00,-9.983296e-01,8.368537e+00,1.065810e+01,5.686133e+01,9.946976e+01,5.509878e+02,4.451659e-01,5.780303e-01,1.109354e-01,9.320528e-04,7.250321e-03,1.034652e-01,2.225829e-01,2.892828e-01,1.551978e-01,1.335498e-01,5.989889e-01,4.242073e-01,1.985036e+01,4.471445e+01,3.597440e+01,2.545994e+02,1.401506e+02,1.922753e+01,4.219032e+01,8.077247e+01,5.780968e+01,5.447748e+01,5.235415e+01,5.609370e+01,8.324396e+01,5.686133e+01,8.411872e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.913489e+00,1.437574e+01,1.726485e+00,3.136355e+00,1.202241e+02,2.865419e+02,4.978192e+01,4.133188e+01,1.176404e-01,2.776782e-01,5.158843e-02,4.673661e-02,1.240304e+00,1.940711e+00,1.406059e+00,0.000000e+00,9.330197e-03,2.920931e-02,-2.845988e-01,-1.456567e-01,-6.274675e-02,9.557050e-01,1.804384e+00,1.372522e+00
4.093750e+01,6.000000e-01,1.025366e+00,6.152194e-01,4.154652e+00,2.492791e+00,3.000000e+00,1.017139e+02,2.202625e+02,2.840184e+04,1.704110e+04,9.956755e+00,-9.827070e-01,8.974048e+00,9.869752e+00,6.065206e+01,9.946455e+01,5.927078e+02,4.446348e-01,5.807309e-01,1.105135e-01,9.668802e-04,6.493828e-03,1.043432e-01,2.223174e-01,2.908256e-01,1.565148e-01,1.333905e-01,5.975586e-01,4.278071e-01,2.054986e+01,4.405572e+01,3.714066e+01,2.697370e+02,1.540186e+02,1.525703e+01,4.030703e+01,8.474297e+01,5.969297e+01,6.112232e+01,5.371106e+01,5.982061e+01,8.300170e+01,6.065206e+01,8.394150e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.967339e+00,1.395342e+01,1.755293e+00,3.074093e+00,1.260048e+02,2.835034e+02,4.732795e+01,4.133188e+01,1.232968e-01,2.752913e-01,4.946470e-02,4.696964e-02,1.205964e+00,1.916366e+00,1.447300e+00,0.000000e+00,1.206296e-02,2.791663e-02,-2.492735e-01,-1.444115e-01,-6.127199e-02,9.566903e-01,1.784017e+00,1.413944e+00
4.093750e+01,6.375000e-01,1.030831e+00,6.571547e-01,4.191567e+00,2.672124e+00,3.000000e+00,1.121167e+02,2.233441e+02,2.840184e+04,1.810617e+04,1.058733e+01,-9.676835e-01,9.619646e+00,9.140016e+00,6.444276e+01,9.945706e+01,6.361878e+02,4.456208e-01,5.852102e-01,1.105373e-01,1.030342e-03,5.833237e-03,1.054095e-01,2.228104e-01,2.934097e-01,1.581143e-01,1.336862e-01,5.986519e-01,4.321791e-01,2.142426e+01,4.335641e+01,3.843516e+01,2.849214e+02,1.692571e+02,1.087968e+01,3.848573e+01,8.912032e+01,6.151427e+01,6.850106e+01,5.499231e+01,6.354443e+01,8.272120e+01,6.444276e+01,8.373379e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,8.014150e+00,1.349073e+01,1.790313e+00,3.013748e+00,1.330604e+02,2.799544e+02,4.488179e+01,4.133188e+01,1.302008e-01,2.724493e-01,4.737602e-02,4.721079e-02,1.185825e+00,1.890862e+00,1.493925e+00,0.000000e+00,1.581045e-02,2.679320e-02,-2.182340e-01,-1.432225e-01,-6.019215e-02,9.675908e-01,1.763450e+00,1.460526e+00
4.093750e+01,6.750000e-01,1.039758e+00,7.018363e-01,4.248316e+00,2.867614e+00,3.000000e+00,1.248806e+02,2.273861e+02,2.840184e+04,1.917124e+04,1.127716e+01,-9.537560e-01,1.032341e+01,8.457409e+00,6.823345e+01,9.944723e+01,6.809781e+02,4.481013e-01,5.916562e-01,1.110983e-01,1.136672e-03,5.253306e-03,1.065624e-01,2.240507e-01,2.973821e-01,1.598436e-01,1.344304e-01,6.028516e-01,4.369060e-01,2.258074e+01,4.261692e+01,3.986828e+01,2.996428e+02,1.861050e+02,6.057741e+00,3.679202e+01,9.394226e+01,6.320798e+01,7.671629e+01,5.613521e+01,6.726474e+01,8.240171e+01,6.823345e+01,8.349525e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,8.068665e+00,1.299115e+01,1.835119e+00,2.954678e+00,1.421863e+02,2.759223e+02,4.254470e+01,4.133188e+01,1.391306e-01,2.691777e-01,4.543864e-02,4.746023e-02,1.183402e+00,1.864192e+00,1.546214e+00,0.000000e+00,2.119404e-02,2.580627e-02,-1.909803e-01,-1.420521e-01,-5.945984e-02,9.924213e-01,1.743334e+00,1.512561e+00
4.093750e+01,7.125000e-01,1.052438e+00,7.498620e-01,4.340472e+00,3.092586e+00,3.000000e+00,1.409093e+02,2.316082e+02,2.840184e+04,2.023631e+04,1.207230e+01,-9.389932e-01,1.113331e+01,7.778078e+00,7.202412e+01,9.943697e+01,7.245250e+02,4.519157e-01,6.005222e-01,1.124683e-01,1.356597e-03,4.723312e-03,1.074096e-01,2.259578e-01,3.038330e-01,1.611145e-01,1.355747e-01,6.120583e-01,4.403795e-01,2.445653e+01,4.258753e+01,4.047372e+01,3.125743e+02,2.000215e+02,1.887677e+00,3.622854e+01,9.811232e+01,6.377146e+01,8.473053e+01,5.635671e+01,7.098438e+01,8.221826e+01,7.202412e+01,8.338060e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,8.164564e+00,1.275879e+01,1.891418e+00,2.955725e+00,1.603047e+02,2.740587e+02,4.190448e+01,4.133188e+01,1.568595e-01,2.679173e-01,4.538862e-02,4.770217e-02,1.218624e+00,1.866347e+00,1.565486e+00,0.000000e+00,3.126407e-02,2.482993e-02,-1.660001e-01,-1.430156e-01,-5.706361e-02,1.052624e+00,1.754596e+00,1.533253e+00
4.093750e+01,7.500000e-01,1.069949e+00,8.024621e-01,4.585739e+00,3.439304e+00,3.000000e+00,1.616596e+02,2.252919e+02,2.840184e+04,2.130138e+04,1.327654e+01,-8.950416e-01,1.238150e+01,6.741529e+00,7.581498e+01,9.945233e+01,7.426989e+02,4.554228e-01,6.145266e-01,1.166502e-01,2.269977e-03,4.192554e-03,1.045987e-01,2.277114e-01,3.210017e-01,1.568981e-01,1.366268e-01,6.410948e-01,4.288547e-01,3.028050e+01,4.332650e+01,3.858957e+01,3.090500e+02,2.021424e+02,3.911615e+00,3.792144e+01,9.608838e+01,6.207856e+01,8.701877e+01,5.488579e+01,7.472640e+01,8.254424e+01,7.581498e+01,8.367835e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,8.692298e+00,1.328941e+01,1.958745e+00,2.994671e+00,2.279149e+02,2.792356e+02,5.104015e+01,4.133188e+01,2.230167e-01,2.727028e-01,5.624315e-02,4.768256e-02,1.445296e+00,1.892315e+00,1.485763e+00,0.000000e+00,7.027297e-02,2.358843e-02,-1.381413e-01,-1.433450e-01,-5.001060e-02,1.307155e+00,1.819243e+00,1.459341e+00
4.093750e+01,7.875000e-01,1.103141e+00,8.687234e-01,4.821742e+00,3.797122e+00,3.000000e+00,1.894489e+02,2.347088e+02,2.840184e+04,2.236645e+04,1.464362e+01,-9.739853e-01,1.366964e+01,6.651258e+00,7.960555e+01,9.942943e+01,7.844581e+02,4.675311e-01,6.356097e-01,1.228127e-01,2.106742e-03,3.627184e-03,1.052190e-01,2.337655e-01,3.375220e-01,1.578284e-01,1.402593e-01,6.717431e-01,4.313977e-01,3.144885e+01,5.546624e+01,3.264181e+01,3.187998e+02,1.676635e+02,4.139946e-07,4.704945e+01,1.000000e+02,5.295055e+01,9.365894e+01,4.743850e+01,7.842507e+01,8.384953e+01,7.960555e+01,8.499514e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,8.847766e+00,1.682337e+01,2.077136e+00,3.949522e+00,2.210663e+02,3.048438e+02,4.133188e+01,4.133188e+01,2.163154e-01,2.982923e-01,4.653298e-02,4.851802e-02,1.431422e+00,2.398593e+00,1.248173e+00,0.000000e+00,6.438704e-02,2.272473e-02,-1.233178e-01,-1.842276e-01,-3.601199e-02,1.308104e+00,2.278753e+00,1.234886e+00
4.093750e+01,8.250000e-01,1.147151e+00,9.463997e-01,5.490151e+00,4.529375e+00,3.000000e+00,2.285742e+02,2.579666e+02,2.840184e+04,2.343152e+04,1.756471e+01,-1.258962e+00,1.630575e+01,7.167564e+00,8.339582e+01,9.937288e+01,7.274693e+02,4.793314e-01,6.678198e-01,1.406129e-01,2.414441e-03,3.498537e-03,9.313984e-02,2.396657e-01,3.843106e-01,1.397098e-01,1.437994e-01,7.652778e-01,3.818734e-01,5.740283e+01,4.379450e+01,3.499374e+01,1.746480e+02,2.430087e+02,8.563795e-07,4.082652e+01,1.000000e+02,5.917348e+01,1.004048e+02,5.232183e+01,8.218713e+01,8.191946e+01,8.339582e+01,8.305963e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.691956e+01,1.215992e+01,4.365807e+00,3.137663e+00,2.743569e+02,2.686704e+02,4.133188e+01,4.133188e+01,2.684607e-01,2.628963e-01,4.783237e-02,4.770040e-02,2.531519e+00,1.928368e+00,1.354322e+00,0.000000e+00,7.349821e-02,2.633666e-02,-2.278210e-01,-1.520500e-01,-4.402187e-02,2.303698e+00,1.849817e+00,1.336637e+00
4.093750e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.093750e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.812500e+01,3.000000e-01,1.201906e+00,3.605719e-01,4.750440e+00,1.425132e+00,3.000000e+00,6.859083e+01,2.620255e+02,2.840184e+04,8.520552e+03,6.292398e+00,-1.161923e+00,5.130475e+00,1.846551e+01,3.038944e+01,9.945815e+01,3.152450e+02,5.406797e-01,6.612266e-01,1.397869e-01,1.118185e-03,1.844015e-02,1.109946e-01,2.703399e-01,3.325308e-01,1.664919e-01,1.622039e-01,7.468285e-01,4.550778e-01,1.938823e+01,4.476153e+01,3.663421e+01,1.587694e+02,7.779687e+01,3.735585e+01,4.090353e+01,6.264415e+01,5.909647e+01,2.311210e+01,5.532275e+01,2.993563e+01,8.122347e+01,3.038944e+01,8.194625e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.767880e+00,1.381202e+01,1.773822e+00,3.620051e+00,1.600681e+02,2.495099e+02,1.095529e+02,4.133189e+01,1.579797e-01,2.409048e-01,1.106623e-01,4.543715e-02,2.268516e+00,1.992668e+00,1.518874e+00,0.000000e+00,6.408800e-03,3.982711e-02,-7.746452e-01,-1.830901e-01,-1.181194e-01,1.493871e+00,1.815987e+00,1.440582e+00
4.812500e+01,3.375000e-01,1.163788e+00,3.927784e-01,4.635081e+00,1.564340e+00,3.000000e+00,7.245067e+01,2.529407e+02,2.840184e+04,9.585621e+03,6.768345e+00,-1.136721e+00,5.631623e+00,1.679467e+01,3.418820e+01,9.947694e+01,3.492484e+02,5.195203e-01,6.442675e-01,1.335501e-01,1.172553e-03,1.573369e-02,1.093038e-01,2.597602e-01,3.244557e-01,1.639558e-01,1.558561e-01,7.156421e-01,4.481458e-01,1.948419e+01,4.489118e+01,3.711928e+01,1.731844e+02,8.881154e+01,3.589133e+01,4.125152e+01,6.410867e+01,5.874848e+01,2.630905e+01,5.488613e+01,3.367138e+01,8.213897e+01,3.418820e+01,8.289682e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.980141e+00,1.361142e+01,1.766008e+00,3.443753e+00,1.526507e+02,2.644382e+02,9.848376e+01,4.133188e+01,1.506592e-01,2.555460e-01,9.989795e-02,4.587344e-02,2.026989e+00,1.976045e+00,1.519136e+00,0.000000e+00,6.663788e-03,4.182016e-02,-6.622032e-01,-1.660526e-01,-1.073175e-01,1.364786e+00,1.816657e+00,1.453638e+00
